fecha,estacion,tipo_pago,afluencia
2025-07-10,Culhuacán,Boleto,0
2025-07-10,Culhuacán,Prepago,13035
2025-07-10,Culhuacán,Gratuidad,2065
2025-07-10,Atlalilco,Boleto,0
2025-07-10,Atlalilco,Prepago,11715
2025-07-10,Atlalilco,Gratuidad,1682
2025-07-10,Mexicaltzingo,Boleto,0
2025-07-10,Mexicaltzingo,Prepago,15508
2025-07-10,Mexicaltzingo,Gratuidad,2054
2025-07-10,Ermita,Boleto,0
2025-07-10,Ermita,Prepago,8273
2025-07-10,Ermita,Gratuidad,1198
2025-07-10,Eje Central,Boleto,0
2025-07-10,Eje Central,Prepago,10231
2025-07-10,Eje Central,Gratuidad,1509
2025-07-10,Parque de los Venados,Boleto,0
2025-07-10,Parque de los Venados,Prepago,9259
2025-07-10,Parque de los Venados,Gratuidad,1598
2025-07-10,Zapata,Boleto,0
2025-07-10,Zapata,Prepago,11419
2025-07-10,Zapata,Gratuidad,1743
2025-07-10,Hospital 20 de Noviembre,Boleto,0
2025-07-10,Hospital 20 de Noviembre,Prepago,10434
2025-07-10,Hospital 20 de Noviembre,Gratuidad,1518
2025-07-10,Insurgentes Sur,Boleto,0
2025-07-10,Insurgentes Sur,Prepago,34579
2025-07-10,Insurgentes Sur,Gratuidad,3605
2025-07-10,Mixcoac,Boleto,0
2025-07-10,Mixcoac,Prepago,15062
2025-07-10,Mixcoac,Gratuidad,1430
2025-07-11,Tláhuac,Boleto,0
2025-07-11,Tláhuac,Prepago,52650
2025-07-11,Tláhuac,Gratuidad,6649
2025-07-11,Tlaltenco,Boleto,0
2025-07-11,Tlaltenco,Prepago,4345
2025-07-11,Tlaltenco,Gratuidad,653
2025-07-11,Zapotitlán,Boleto,0
2025-07-11,Zapotitlán,Prepago,10601
2025-07-11,Zapotitlán,Gratuidad,1682
2025-07-11,Nopalera,Boleto,0
2025-07-11,Nopalera,Prepago,20323
2025-07-11,Nopalera,Gratuidad,2719
2025-07-11,Olivos,Boleto,0
2025-07-11,Olivos,Prepago,13559
2025-07-11,Olivos,Gratuidad,2199
2025-07-11,Tezonco,Boleto,0
2025-07-11,Tezonco,Prepago,19466
2025-07-11,Tezonco,Gratuidad,2869
2025-07-11,Periférico Oriente,Boleto,0
2025-07-11,Periférico Oriente,Prepago,28520
2025-07-11,Periférico Oriente,Gratuidad,4090
2025-07-11,Calle 11,Boleto,0
2025-07-11,Calle 11,Prepago,10843
2025-07-11,Calle 11,Gratuidad,2343
2025-07-11,Lomas Estrella,Boleto,0
2025-07-11,Lomas Estrella,Prepago,7851
2025-07-11,Lomas Estrella,Gratuidad,986
2025-07-11,San Andrés Tomatlán,Boleto,0
2025-07-11,San Andrés Tomatlán,Prepago,8374
2025-07-11,San Andrés Tomatlán,Gratuidad,995
2025-07-11,Culhuacán,Boleto,0
2025-07-11,Culhuacán,Prepago,13543
2025-07-11,Culhuacán,Gratuidad,2121
2025-07-11,Atlalilco,Boleto,0
2025-07-11,Atlalilco,Prepago,11755
2025-07-11,Atlalilco,Gratuidad,1640
2025-07-11,Mexicaltzingo,Boleto,0
2025-07-11,Mexicaltzingo,Prepago,15428
2025-07-11,Mexicaltzingo,Gratuidad,1866
2025-07-11,Ermita,Boleto,0
2025-07-11,Ermita,Prepago,7984
2025-07-11,Ermita,Gratuidad,1332
2025-07-11,Eje Central,Boleto,0
2025-07-11,Eje Central,Prepago,10011
2025-07-11,Eje Central,Gratuidad,1463
2025-07-11,Parque de los Venados,Boleto,0
2025-07-11,Parque de los Venados,Prepago,8899
2025-07-11,Parque de los Venados,Gratuidad,1460
2025-07-11,Zapata,Boleto,0
2025-07-11,Zapata,Prepago,12221
2025-07-11,Zapata,Gratuidad,1879
2025-07-11,Hospital 20 de Noviembre,Boleto,0
2025-07-11,Hospital 20 de Noviembre,Prepago,9812
2025-07-11,Hospital 20 de Noviembre,Gratuidad,1281
2025-07-11,Insurgentes Sur,Boleto,0
2025-07-11,Insurgentes Sur,Prepago,33448
2025-07-11,Insurgentes Sur,Gratuidad,3433
2025-07-11,Mixcoac,Boleto,0
2025-07-11,Mixcoac,Prepago,14450
2025-07-11,Mixcoac,Gratuidad,1605
2025-07-12,Tláhuac,Boleto,0
2025-07-12,Tláhuac,Prepago,36585
2025-07-12,Tláhuac,Gratuidad,4636
2025-07-12,Tlaltenco,Boleto,0
2025-07-12,Tlaltenco,Prepago,3734
2025-07-12,Tlaltenco,Gratuidad,559
2025-07-12,Zapotitlán,Boleto,0
2025-07-12,Zapotitlán,Prepago,8264
2025-07-12,Zapotitlán,Gratuidad,1271
2025-07-12,Nopalera,Boleto,0
2025-07-12,Nopalera,Prepago,16482
2025-07-12,Nopalera,Gratuidad,2040
2025-07-12,Olivos,Boleto,0
2025-07-12,Olivos,Prepago,10323
2025-07-12,Olivos,Gratuidad,1535
2025-07-12,Tezonco,Boleto,0
2025-07-12,Tezonco,Prepago,15161
2025-07-12,Tezonco,Gratuidad,2139
2025-07-12,Periférico Oriente,Boleto,0
2025-07-12,Periférico Oriente,Prepago,24873
2025-07-12,Periférico Oriente,Gratuidad,3220
2025-07-12,Calle 11,Boleto,0
2025-07-12,Calle 11,Prepago,8069
2025-07-12,Calle 11,Gratuidad,1062
2025-07-12,Lomas Estrella,Boleto,0
2025-07-12,Lomas Estrella,Prepago,6485
2025-07-12,Lomas Estrella,Gratuidad,1023
2025-07-12,San Andrés Tomatlán,Boleto,0
2025-07-12,San Andrés Tomatlán,Prepago,6364
2025-07-12,San Andrés Tomatlán,Gratuidad,1053
2025-07-12,Culhuacán,Boleto,0
2025-07-12,Culhuacán,Prepago,10616
2025-07-12,Culhuacán,Gratuidad,1544
2025-07-12,Atlalilco,Boleto,0
2025-07-12,Atlalilco,Prepago,8258
2025-07-12,Atlalilco,Gratuidad,1142
2025-07-12,Mexicaltzingo,Boleto,0
2025-07-12,Mexicaltzingo,Prepago,9261
2025-07-12,Mexicaltzingo,Gratuidad,1312
2025-07-12,Ermita,Boleto,0
2025-07-12,Ermita,Prepago,5342
2025-07-12,Ermita,Gratuidad,743
2025-07-12,Eje Central,Boleto,0
2025-07-12,Eje Central,Prepago,7195
2025-07-12,Eje Central,Gratuidad,893
2025-07-12,Parque de los Venados,Boleto,0
2025-07-12,Parque de los Venados,Prepago,5704
2025-07-12,Parque de los Venados,Gratuidad,761
2025-07-12,Zapata,Boleto,0
2025-07-12,Zapata,Prepago,9548
2025-07-12,Zapata,Gratuidad,1236
2025-07-12,Hospital 20 de Noviembre,Boleto,0
2025-07-12,Hospital 20 de Noviembre,Prepago,5203
2025-07-12,Hospital 20 de Noviembre,Gratuidad,561
2025-07-12,Insurgentes Sur,Boleto,0
2025-07-12,Insurgentes Sur,Prepago,18995
2025-07-12,Insurgentes Sur,Gratuidad,2015
2025-07-12,Mixcoac,Boleto,0
2025-07-12,Mixcoac,Prepago,8255
2025-07-12,Mixcoac,Gratuidad,917
2025-07-13,Tláhuac,Boleto,0
2025-07-13,Tláhuac,Prepago,21687
2025-07-13,Tláhuac,Gratuidad,2243
2025-07-13,Tlaltenco,Boleto,0
2025-07-13,Tlaltenco,Prepago,2762
2025-07-13,Tlaltenco,Gratuidad,395
2025-07-13,Zapotitlán,Boleto,0
2025-07-13,Zapotitlán,Prepago,5822
2025-07-13,Zapotitlán,Gratuidad,976
2025-07-13,Nopalera,Boleto,0
2025-07-13,Nopalera,Prepago,10887
2025-07-13,Nopalera,Gratuidad,1539
2025-07-13,Olivos,Boleto,0
2025-07-13,Olivos,Prepago,6878
2025-07-13,Olivos,Gratuidad,1094
2025-07-13,Tezonco,Boleto,0
2025-07-13,Tezonco,Prepago,9968
2025-07-13,Tezonco,Gratuidad,1392
2025-07-13,Periférico Oriente,Boleto,0
2025-07-13,Periférico Oriente,Prepago,18229
2025-07-13,Periférico Oriente,Gratuidad,2591
2025-07-13,Calle 11,Boleto,0
2025-07-13,Calle 11,Prepago,4832
2025-07-13,Calle 11,Gratuidad,749
2025-07-13,Lomas Estrella,Boleto,0
2025-07-13,Lomas Estrella,Prepago,4512
2025-07-13,Lomas Estrella,Gratuidad,621
2025-07-13,San Andrés Tomatlán,Boleto,0
2025-07-13,San Andrés Tomatlán,Prepago,4203
2025-07-13,San Andrés Tomatlán,Gratuidad,671
2025-07-13,Culhuacán,Boleto,0
2025-07-13,Culhuacán,Prepago,7393
2025-07-13,Culhuacán,Gratuidad,1133
2025-07-13,Atlalilco,Boleto,0
2025-07-13,Atlalilco,Prepago,5033
2025-07-13,Atlalilco,Gratuidad,818
2025-07-13,Mexicaltzingo,Boleto,0
2025-07-13,Mexicaltzingo,Prepago,4925
2025-07-13,Mexicaltzingo,Gratuidad,692
2025-07-13,Ermita,Boleto,0
2025-07-13,Ermita,Prepago,3127
2025-07-13,Ermita,Gratuidad,468
2025-07-13,Eje Central,Boleto,0
2025-07-13,Eje Central,Prepago,4373
2025-07-13,Eje Central,Gratuidad,732
2025-07-13,Parque de los Venados,Boleto,0
2025-07-13,Parque de los Venados,Prepago,4101
2025-07-13,Parque de los Venados,Gratuidad,528
2025-07-13,Zapata,Boleto,0
2025-07-13,Zapata,Prepago,6422
2025-07-13,Zapata,Gratuidad,942
2025-07-13,Hospital 20 de Noviembre,Boleto,0
2025-07-13,Hospital 20 de Noviembre,Prepago,2924
2025-07-13,Hospital 20 de Noviembre,Gratuidad,396
2025-07-13,Insurgentes Sur,Boleto,0
2025-07-13,Insurgentes Sur,Prepago,11040
2025-07-13,Insurgentes Sur,Gratuidad,1375
2025-07-13,Mixcoac,Boleto,0
2025-07-13,Mixcoac,Prepago,4959
2025-07-13,Mixcoac,Gratuidad,583
2025-07-14,Tláhuac,Boleto,0
2025-07-14,Tláhuac,Prepago,52305
2025-07-14,Tláhuac,Gratuidad,4047
2025-07-14,Tlaltenco,Boleto,0
2025-07-14,Tlaltenco,Prepago,4174
2025-07-14,Tlaltenco,Gratuidad,630
2025-07-14,Zapotitlán,Boleto,0
2025-07-14,Zapotitlán,Prepago,10473
2025-07-14,Zapotitlán,Gratuidad,1640
2025-07-14,Nopalera,Boleto,0
2025-07-14,Nopalera,Prepago,19387
2025-07-14,Nopalera,Gratuidad,2610
2025-07-14,Olivos,Boleto,0
2025-07-14,Olivos,Prepago,13036
2025-07-14,Olivos,Gratuidad,2114
2025-07-14,Tezonco,Boleto,0
2025-07-14,Tezonco,Prepago,18592
2025-07-14,Tezonco,Gratuidad,2731
2025-07-14,Periférico Oriente,Boleto,0
2025-07-14,Periférico Oriente,Prepago,26895
2025-07-14,Periférico Oriente,Gratuidad,4078
2025-07-14,Calle 11,Boleto,0
2025-07-14,Calle 11,Prepago,10331
2025-07-14,Calle 11,Gratuidad,2341
2025-07-14,Lomas Estrella,Boleto,0
2025-07-14,Lomas Estrella,Prepago,7556
2025-07-14,Lomas Estrella,Gratuidad,1039
2025-07-14,San Andrés Tomatlán,Boleto,0
2025-07-14,San Andrés Tomatlán,Prepago,8285
2025-07-14,San Andrés Tomatlán,Gratuidad,888
2025-07-14,Culhuacán,Boleto,0
2025-07-14,Culhuacán,Prepago,12525
2025-07-14,Culhuacán,Gratuidad,2190
2025-07-14,Atlalilco,Boleto,0
2025-07-14,Atlalilco,Prepago,11141
2025-07-14,Atlalilco,Gratuidad,1432
2025-07-14,Mexicaltzingo,Boleto,0
2025-07-14,Mexicaltzingo,Prepago,14851
2025-07-14,Mexicaltzingo,Gratuidad,1680
2025-07-14,Ermita,Boleto,0
2025-07-14,Ermita,Prepago,7604
2025-07-14,Ermita,Gratuidad,1179
2025-07-14,Eje Central,Boleto,0
2025-07-14,Eje Central,Prepago,9783
2025-07-14,Eje Central,Gratuidad,1456
2025-07-14,Parque de los Venados,Boleto,0
2025-07-14,Parque de los Venados,Prepago,8804
2025-07-14,Parque de los Venados,Gratuidad,1601
2025-07-14,Zapata,Boleto,0
2025-07-14,Zapata,Prepago,10851
2025-07-14,Zapata,Gratuidad,1756
2025-07-14,Hospital 20 de Noviembre,Boleto,0
2025-07-14,Hospital 20 de Noviembre,Prepago,10094
2025-07-14,Hospital 20 de Noviembre,Gratuidad,1301
2025-07-14,Insurgentes Sur,Boleto,0
2025-07-14,Insurgentes Sur,Prepago,32178
2025-07-14,Insurgentes Sur,Gratuidad,3227
2025-07-14,Mixcoac,Boleto,0
2025-07-14,Mixcoac,Prepago,14215
2025-07-14,Mixcoac,Gratuidad,1196
2025-07-15,Tláhuac,Boleto,0
2025-07-15,Tláhuac,Prepago,50661
2025-07-15,Tláhuac,Gratuidad,6644
2025-07-15,Tlaltenco,Boleto,0
2025-07-15,Tlaltenco,Prepago,4213
2025-07-15,Tlaltenco,Gratuidad,651
2025-07-15,Zapotitlán,Boleto,0
2025-07-15,Zapotitlán,Prepago,10516
2025-07-15,Zapotitlán,Gratuidad,1619
2025-07-15,Nopalera,Boleto,0
2025-07-15,Nopalera,Prepago,19833
2025-07-15,Nopalera,Gratuidad,2828
2025-07-15,Olivos,Boleto,0
2025-07-15,Olivos,Prepago,13183
2025-07-15,Olivos,Gratuidad,2143
2025-07-15,Tezonco,Boleto,0
2025-07-15,Tezonco,Prepago,18775
2025-07-15,Tezonco,Gratuidad,2603
2025-07-15,Periférico Oriente,Boleto,0
2025-07-15,Periférico Oriente,Prepago,27864
2025-07-15,Periférico Oriente,Gratuidad,4201
2025-07-15,Calle 11,Boleto,0
2025-07-15,Calle 11,Prepago,10829
2025-07-15,Calle 11,Gratuidad,1471
2025-07-15,Lomas Estrella,Boleto,0
2025-07-15,Lomas Estrella,Prepago,7966
2025-07-15,Lomas Estrella,Gratuidad,1147
2025-07-15,San Andrés Tomatlán,Boleto,0
2025-07-15,San Andrés Tomatlán,Prepago,8960
2025-07-15,San Andrés Tomatlán,Gratuidad,1473
2025-07-15,Culhuacán,Boleto,0
2025-07-15,Culhuacán,Prepago,12991
2025-07-15,Culhuacán,Gratuidad,2181
2025-07-15,Atlalilco,Boleto,0
2025-07-15,Atlalilco,Prepago,11625
2025-07-15,Atlalilco,Gratuidad,1643
2025-07-15,Mexicaltzingo,Boleto,0
2025-07-15,Mexicaltzingo,Prepago,15513
2025-07-15,Mexicaltzingo,Gratuidad,2180
2025-07-15,Ermita,Boleto,0
2025-07-15,Ermita,Prepago,8003
2025-07-15,Ermita,Gratuidad,1220
2025-07-15,Eje Central,Boleto,0
2025-07-15,Eje Central,Prepago,10145
2025-07-15,Eje Central,Gratuidad,1547
2025-07-15,Parque de los Venados,Boleto,0
2025-07-15,Parque de los Venados,Prepago,8928
2025-07-15,Parque de los Venados,Gratuidad,1589
2025-07-15,Zapata,Boleto,0
2025-07-15,Zapata,Prepago,11174
2025-07-15,Zapata,Gratuidad,1841
2025-07-15,Hospital 20 de Noviembre,Boleto,0
2025-07-15,Hospital 20 de Noviembre,Prepago,10030
2025-07-15,Hospital 20 de Noviembre,Gratuidad,1341
2025-07-15,Insurgentes Sur,Boleto,0
2025-07-15,Insurgentes Sur,Prepago,33642
2025-07-15,Insurgentes Sur,Gratuidad,3345
2025-07-15,Mixcoac,Boleto,0
2025-07-15,Mixcoac,Prepago,14919
2025-07-15,Mixcoac,Gratuidad,1478
2025-07-16,Tláhuac,Boleto,0
2025-07-16,Tláhuac,Prepago,50163
2025-07-16,Tláhuac,Gratuidad,6544
2025-07-16,Tlaltenco,Boleto,0
2025-07-16,Tlaltenco,Prepago,4136
2025-07-16,Tlaltenco,Gratuidad,628
2025-07-16,Zapotitlán,Boleto,0
2025-07-16,Zapotitlán,Prepago,10474
2025-07-16,Zapotitlán,Gratuidad,1614
2025-07-16,Nopalera,Boleto,0
2025-07-16,Nopalera,Prepago,19875
2025-07-16,Nopalera,Gratuidad,2504
2025-07-16,Olivos,Boleto,0
2025-07-16,Olivos,Prepago,13057
2025-07-16,Olivos,Gratuidad,2164
2025-07-16,Tezonco,Boleto,0
2025-07-16,Tezonco,Prepago,18786
2025-07-16,Tezonco,Gratuidad,2605
2025-07-16,Periférico Oriente,Boleto,0
2025-07-16,Periférico Oriente,Prepago,27688
2025-07-16,Periférico Oriente,Gratuidad,4059
2025-07-16,Calle 11,Boleto,0
2025-07-16,Calle 11,Prepago,10943
2025-07-16,Calle 11,Gratuidad,1705
2025-07-16,Lomas Estrella,Boleto,0
2025-07-16,Lomas Estrella,Prepago,7980
2025-07-16,Lomas Estrella,Gratuidad,1049
2025-07-16,San Andrés Tomatlán,Boleto,0
2025-07-16,San Andrés Tomatlán,Prepago,8334
2025-07-16,San Andrés Tomatlán,Gratuidad,1305
2025-07-16,Culhuacán,Boleto,0
2025-07-16,Culhuacán,Prepago,13140
2025-07-16,Culhuacán,Gratuidad,2132
2025-07-16,Atlalilco,Boleto,0
2025-07-16,Atlalilco,Prepago,11600
2025-07-16,Atlalilco,Gratuidad,1693
2025-07-16,Mexicaltzingo,Boleto,0
2025-07-16,Mexicaltzingo,Prepago,14437
2025-07-16,Mexicaltzingo,Gratuidad,1730
2025-07-16,Ermita,Boleto,0
2025-07-16,Ermita,Prepago,7920
2025-07-16,Ermita,Gratuidad,1177
2025-07-16,Eje Central,Boleto,0
2025-07-16,Eje Central,Prepago,9881
2025-07-16,Eje Central,Gratuidad,1522
2025-07-16,Parque de los Venados,Boleto,0
2025-07-16,Parque de los Venados,Prepago,8878
2025-07-16,Parque de los Venados,Gratuidad,1636
2025-07-16,Zapata,Boleto,0
2025-07-16,Zapata,Prepago,11240
2025-07-16,Zapata,Gratuidad,1785
2025-07-16,Hospital 20 de Noviembre,Boleto,0
2025-07-16,Hospital 20 de Noviembre,Prepago,10171
2025-07-16,Hospital 20 de Noviembre,Gratuidad,1346
2025-07-16,Insurgentes Sur,Boleto,0
2025-07-16,Insurgentes Sur,Prepago,33714
2025-07-16,Insurgentes Sur,Gratuidad,3567
2025-07-16,Mixcoac,Boleto,0
2025-07-16,Mixcoac,Prepago,14496
2025-07-16,Mixcoac,Gratuidad,1485
2025-07-17,Tláhuac,Boleto,0
2025-07-17,Tláhuac,Prepago,52572
2025-07-17,Tláhuac,Gratuidad,6645
2025-07-17,Tlaltenco,Boleto,0
2025-07-17,Tlaltenco,Prepago,4234
2025-07-17,Tlaltenco,Gratuidad,640
2025-07-17,Zapotitlán,Boleto,0
2025-07-17,Zapotitlán,Prepago,10658
2025-07-17,Zapotitlán,Gratuidad,1764
2025-07-17,Nopalera,Boleto,0
2025-07-17,Nopalera,Prepago,19923
2025-07-17,Nopalera,Gratuidad,2565
2025-07-17,Olivos,Boleto,0
2025-07-17,Olivos,Prepago,13408
2025-07-17,Olivos,Gratuidad,2080
2025-07-17,Tezonco,Boleto,0
2025-07-17,Tezonco,Prepago,19335
2025-07-17,Tezonco,Gratuidad,2683
2025-07-17,Periférico Oriente,Boleto,0
2025-07-17,Periférico Oriente,Prepago,28077
2025-07-17,Periférico Oriente,Gratuidad,4155
2025-07-17,Calle 11,Boleto,0
2025-07-17,Calle 11,Prepago,10517
2025-07-17,Calle 11,Gratuidad,2345
2025-07-17,Lomas Estrella,Boleto,0
2025-07-17,Lomas Estrella,Prepago,7923
2025-07-17,Lomas Estrella,Gratuidad,1163
2025-07-17,San Andrés Tomatlán,Boleto,0
2025-07-17,San Andrés Tomatlán,Prepago,8412
2025-07-17,San Andrés Tomatlán,Gratuidad,1007
2025-07-17,Culhuacán,Boleto,0
2025-07-17,Culhuacán,Prepago,13155
2025-07-17,Culhuacán,Gratuidad,2216
2025-07-17,Atlalilco,Boleto,0
2025-07-17,Atlalilco,Prepago,11887
2025-07-17,Atlalilco,Gratuidad,1635
2025-07-17,Mexicaltzingo,Boleto,0
2025-07-17,Mexicaltzingo,Prepago,15253
2025-07-17,Mexicaltzingo,Gratuidad,1826
2025-07-17,Ermita,Boleto,0
2025-07-17,Ermita,Prepago,8051
2025-07-17,Ermita,Gratuidad,1170
2025-07-17,Eje Central,Boleto,0
2025-07-17,Eje Central,Prepago,10099
2025-07-17,Eje Central,Gratuidad,1391
2025-07-17,Parque de los Venados,Boleto,0
2025-07-17,Parque de los Venados,Prepago,9083
2025-07-17,Parque de los Venados,Gratuidad,1507
2025-07-17,Zapata,Boleto,0
2025-07-17,Zapata,Prepago,11218
2025-07-17,Zapata,Gratuidad,1698
2025-07-17,Hospital 20 de Noviembre,Boleto,0
2025-07-17,Hospital 20 de Noviembre,Prepago,10005
2025-07-17,Hospital 20 de Noviembre,Gratuidad,1009
2025-07-17,Insurgentes Sur,Boleto,0
2025-07-17,Insurgentes Sur,Prepago,33956
2025-07-17,Insurgentes Sur,Gratuidad,3580
2025-07-17,Mixcoac,Boleto,0
2025-07-17,Mixcoac,Prepago,14442
2025-07-17,Mixcoac,Gratuidad,1408
2025-07-18,Tláhuac,Boleto,0
2025-07-18,Tláhuac,Prepago,52305
2025-07-18,Tláhuac,Gratuidad,6708
2025-07-18,Tlaltenco,Boleto,0
2025-07-18,Tlaltenco,Prepago,4318
2025-07-18,Tlaltenco,Gratuidad,672
2025-07-18,Zapotitlán,Boleto,0
2025-07-18,Zapotitlán,Prepago,11413
2025-07-18,Zapotitlán,Gratuidad,1792
2025-07-18,Nopalera,Boleto,0
2025-07-18,Nopalera,Prepago,20503
2025-07-18,Nopalera,Gratuidad,2724
2025-07-18,Olivos,Boleto,0
2025-07-18,Olivos,Prepago,13912
2025-07-18,Olivos,Gratuidad,2159
2025-07-18,Tezonco,Boleto,0
2025-07-18,Tezonco,Prepago,19470
2025-07-18,Tezonco,Gratuidad,2692
2025-07-18,Periférico Oriente,Boleto,0
2025-07-18,Periférico Oriente,Prepago,28466
2025-07-18,Periférico Oriente,Gratuidad,4253
2025-07-18,Calle 11,Boleto,0
2025-07-18,Calle 11,Prepago,11135
2025-07-18,Calle 11,Gratuidad,1730
2025-07-18,Lomas Estrella,Boleto,0
2025-07-18,Lomas Estrella,Prepago,8118
2025-07-18,Lomas Estrella,Gratuidad,1210
2025-07-18,San Andrés Tomatlán,Boleto,0
2025-07-18,San Andrés Tomatlán,Prepago,8503
2025-07-18,San Andrés Tomatlán,Gratuidad,1341
2025-07-18,Culhuacán,Boleto,0
2025-07-18,Culhuacán,Prepago,13409
2025-07-18,Culhuacán,Gratuidad,2255
2025-07-18,Atlalilco,Boleto,0
2025-07-18,Atlalilco,Prepago,11865
2025-07-18,Atlalilco,Gratuidad,1669
2025-07-18,Mexicaltzingo,Boleto,0
2025-07-18,Mexicaltzingo,Prepago,15355
2025-07-18,Mexicaltzingo,Gratuidad,1806
2025-07-18,Ermita,Boleto,0
2025-07-18,Ermita,Prepago,8025
2025-07-18,Ermita,Gratuidad,1241
2025-07-18,Eje Central,Boleto,0
2025-07-18,Eje Central,Prepago,9804
2025-07-18,Eje Central,Gratuidad,1219
2025-07-18,Parque de los Venados,Boleto,0
2025-07-18,Parque de los Venados,Prepago,8816
2025-07-18,Parque de los Venados,Gratuidad,1391
2025-07-18,Zapata,Boleto,0
2025-07-18,Zapata,Prepago,11939
2025-07-18,Zapata,Gratuidad,1759
2025-07-18,Hospital 20 de Noviembre,Boleto,0
2025-07-18,Hospital 20 de Noviembre,Prepago,9635
2025-07-18,Hospital 20 de Noviembre,Gratuidad,1173
2025-07-18,Insurgentes Sur,Boleto,0
2025-07-18,Insurgentes Sur,Prepago,32049
2025-07-18,Insurgentes Sur,Gratuidad,3432
2025-07-18,Mixcoac,Boleto,0
2025-07-18,Mixcoac,Prepago,14150
2025-07-18,Mixcoac,Gratuidad,1423
2025-07-19,Tláhuac,Boleto,0
2025-07-19,Tláhuac,Prepago,36178
2025-07-19,Tláhuac,Gratuidad,4570
2025-07-19,Tlaltenco,Boleto,0
2025-07-19,Tlaltenco,Prepago,3606
2025-07-19,Tlaltenco,Gratuidad,544
2025-07-19,Zapotitlán,Boleto,0
2025-07-19,Zapotitlán,Prepago,8552
2025-07-19,Zapotitlán,Gratuidad,1379
2025-07-19,Nopalera,Boleto,0
2025-07-19,Nopalera,Prepago,16475
2025-07-19,Nopalera,Gratuidad,1946
2025-07-19,Olivos,Boleto,0
2025-07-19,Olivos,Prepago,10283
2025-07-19,Olivos,Gratuidad,1445
2025-07-19,Tezonco,Boleto,0
2025-07-19,Tezonco,Prepago,15105
2025-07-19,Tezonco,Gratuidad,1985
2025-07-19,Periférico Oriente,Boleto,0
2025-07-19,Periférico Oriente,Prepago,24410
2025-07-19,Periférico Oriente,Gratuidad,3229
2025-07-19,Calle 11,Boleto,0
2025-07-19,Calle 11,Prepago,7942
2025-07-19,Calle 11,Gratuidad,1145
2025-07-19,Lomas Estrella,Boleto,0
2025-07-19,Lomas Estrella,Prepago,6523
2025-07-19,Lomas Estrella,Gratuidad,777
2025-07-19,San Andrés Tomatlán,Boleto,0
2025-07-19,San Andrés Tomatlán,Prepago,6238
2025-07-19,San Andrés Tomatlán,Gratuidad,787
2025-07-19,Culhuacán,Boleto,0
2025-07-19,Culhuacán,Prepago,10724
2025-07-19,Culhuacán,Gratuidad,1413
2025-07-19,Atlalilco,Boleto,0
2025-07-19,Atlalilco,Prepago,8403
2025-07-19,Atlalilco,Gratuidad,1170
2025-07-19,Mexicaltzingo,Boleto,0
2025-07-19,Mexicaltzingo,Prepago,9323
2025-07-19,Mexicaltzingo,Gratuidad,1275
2025-07-19,Ermita,Boleto,0
2025-07-19,Ermita,Prepago,5329
2025-07-19,Ermita,Gratuidad,728
2025-07-19,Eje Central,Boleto,0
2025-07-19,Eje Central,Prepago,7094
2025-07-19,Eje Central,Gratuidad,906
2025-07-19,Parque de los Venados,Boleto,0
2025-07-19,Parque de los Venados,Prepago,5883
2025-07-19,Parque de los Venados,Gratuidad,700
2025-07-19,Zapata,Boleto,0
2025-07-19,Zapata,Prepago,9329
2025-07-19,Zapata,Gratuidad,1255
2025-07-19,Hospital 20 de Noviembre,Boleto,0
2025-07-19,Hospital 20 de Noviembre,Prepago,5183
2025-07-19,Hospital 20 de Noviembre,Gratuidad,586
2025-07-19,Insurgentes Sur,Boleto,0
2025-07-19,Insurgentes Sur,Prepago,19025
2025-07-19,Insurgentes Sur,Gratuidad,1986
2025-07-19,Mixcoac,Boleto,0
2025-07-19,Mixcoac,Prepago,8391
2025-07-19,Mixcoac,Gratuidad,883
2025-07-20,Tláhuac,Boleto,0
2025-07-20,Tláhuac,Prepago,22329
2025-07-20,Tláhuac,Gratuidad,3075
2025-07-20,Tlaltenco,Boleto,0
2025-07-20,Tlaltenco,Prepago,2843
2025-07-20,Tlaltenco,Gratuidad,422
2025-07-20,Zapotitlán,Boleto,0
2025-07-20,Zapotitlán,Prepago,7702
2025-07-20,Zapotitlán,Gratuidad,1201
2025-07-20,Nopalera,Boleto,0
2025-07-20,Nopalera,Prepago,11167
2025-07-20,Nopalera,Gratuidad,1449
2025-07-20,Olivos,Boleto,0
2025-07-20,Olivos,Prepago,7108
2025-07-20,Olivos,Gratuidad,1025
2025-07-20,Tezonco,Boleto,0
2025-07-20,Tezonco,Prepago,10370
2025-07-20,Tezonco,Gratuidad,1469
2025-07-20,Periférico Oriente,Boleto,0
2025-07-20,Periférico Oriente,Prepago,18161
2025-07-20,Periférico Oriente,Gratuidad,2541
2025-07-20,Calle 11,Boleto,0
2025-07-20,Calle 11,Prepago,4814
2025-07-20,Calle 11,Gratuidad,747
2025-07-20,Lomas Estrella,Boleto,0
2025-07-20,Lomas Estrella,Prepago,4671
2025-07-20,Lomas Estrella,Gratuidad,546
2025-07-20,San Andrés Tomatlán,Boleto,0
2025-07-20,San Andrés Tomatlán,Prepago,4101
2025-07-20,San Andrés Tomatlán,Gratuidad,510
2025-07-20,Culhuacán,Boleto,0
2025-07-20,Culhuacán,Prepago,7519
2025-07-20,Culhuacán,Gratuidad,1305
2025-07-20,Atlalilco,Boleto,0
2025-07-20,Atlalilco,Prepago,4908
2025-07-20,Atlalilco,Gratuidad,740
